,CASE_STATUS,FULL_TIME,PREVAILING_WAGE,lat,lon
12161,CERTIFIED-WITHDRAWN,1.0,69451.0,40.7281575,-74.0776417
12162,WITHDRAWN,1.0,102669.0,41.8781136,-87.62979820000002
12163,CERTIFIED,1.0,110698.0,35.7795897,-78.6381787
12164,DENIED,0.0,54662.4,40.7127837,-74.00594129999998
12165,WITHDRAWN,1.0,47008.0,42.3600825,-71.0588801
12166,CERTIFIED-WITHDRAWN,1.0,97718.0,37.5364134,-122.2455364
12167,WITHDRAWN,1.0,55099.0,27.950575,-82.4571776
12168,DENIED,1.0,1272960.0,42.5847425,-87.8211854
12169,CERTIFIED-WITHDRAWN,1.0,49317.0,32.7766642,-96.7969879
12170,DENIED,1.0,55868.8,36.7473114,-95.9808179
12171,CERTIFIED,1.0,69056.0,39.0437567,-77.4874416
12172,CERTIFIED,0.0,60549.0,38.8462236,-77.3063733
12173,WITHDRAWN,1.0,33467.0,30.2240897,-92.0198427
12174,CERTIFIED-WITHDRAWN,1.0,100755.0,37.5364134,-122.2455364
12175,CERTIFIED-WITHDRAWN,1.0,60653.0,39.6837226,-75.7496572
12176,CERTIFIED,1.0,55432.0,38.2526647,-85.7584557
12177,DENIED,1.0,63752.0,39.1031182,-84.5120196
12178,WITHDRAWN,1.0,56347.0,44.8546856,-93.470786
12179,CERTIFIED,1.0,55598.4,42.4989936,-83.3677168
12180,CERTIFIED,1.0,71510.0,34.1069527,-117.9353413
12181,WITHDRAWN,1.0,98342.0,37.4418834,-122.1430195
12182,WITHDRAWN,1.0,76107.0,37.7749295,-122.4194155
12183,CERTIFIED-WITHDRAWN,1.0,55910.0,40.01314179999999,-75.23040379999998
12184,CERTIFIED,1.0,84074.0,40.7127837,-74.00594129999998
12185,DENIED,1.0,84381.0,33.3061605,-111.8412502
12186,CERTIFIED,1.0,127129.6,41.7637111,-72.6850932
12187,WITHDRAWN,1.0,59571.0,44.448423,-95.7911916
12188,CERTIFIED-WITHDRAWN,1.0,38292.8,39.768403,-86.158068
12189,CERTIFIED-WITHDRAWN,1.0,64000.0,34.0805651,-118.072846
12190,CERTIFIED-WITHDRAWN,1.0,53539.0,29.7604267,-95.3698028
12191,WITHDRAWN,1.0,85446.4,42.3600825,-71.0588801
12192,CERTIFIED,1.0,82139.0,35.2270869,-80.8431267
12193,WITHDRAWN,1.0,109410.0,37.36883,-122.0363496
12194,WITHDRAWN,1.0,105102.0,41.8781136,-87.62979820000002
12195,CERTIFIED,1.0,54517.0,41.8781136,-87.62979820000002
12196,CERTIFIED-WITHDRAWN,1.0,75546.0,37.4323341,-121.8995741
12197,WITHDRAWN,1.0,70179.0,25.7616798,-80.1917902
12198,CERTIFIED,1.0,146474.0,30.3118769,-95.4560512
12199,WITHDRAWN,1.0,157435.0,38.933867600000006,-77.17726040000002
12200,CERTIFIED-WITHDRAWN,1.0,43090.0,38.8338816,-104.8213634
12201,CERTIFIED,1.0,31241.6,40.7764882,-73.4673454
12202,DENIED,1.0,123282.0,37.3541079,-121.9552356
12203,CERTIFIED-WITHDRAWN,0.0,69701.0,42.3600825,-71.0588801
12204,CERTIFIED,1.0,40144.0,37.2709704,-79.9414266
12205,CERTIFIED,1.0,73715.2,39.7390721,-75.5397878
12206,DENIED,1.0,69618.0,40.7127837,-74.00594129999998
12207,CERTIFIED-WITHDRAWN,1.0,35940.0,39.0558235,-95.6890185
12208,WITHDRAWN,1.0,75795.0,40.3356483,-75.9268747
12209,CERTIFIED,0.0,66040.0,40.5675388,-89.640658
12210,DENIED,1.0,53019.0,36.0998596,-80.24421600000002
12211,WITHDRAWN,1.0,45281.6,32.7766642,-96.7969879
12212,WITHDRAWN,1.0,29328.0,38.9071923,-77.03687070000002
12213,DENIED,1.0,38875.0,42.33142700000001,-83.0457538
12214,CERTIFIED,0.0,23712.0,15.151515300000002,145.72978909999995
12215,CERTIFIED,0.0,56888.0,40.6951408,-74.40126509999997
12216,CERTIFIED-WITHDRAWN,0.0,67933.0,34.1425078,-118.255075
12217,WITHDRAWN,1.0,113443.0,37.3860517,-122.0838511
12218,CERTIFIED-WITHDRAWN,1.0,66414.0,35.1495343,-90.0489801
12219,CERTIFIED-WITHDRAWN,1.0,59051.2,30.3321838,-81.655651
12220,WITHDRAWN,1.0,74568.0,43.1978624,-70.8736698
12221,DENIED,1.0,52500.0,42.5831997,-71.28486629999998
12222,CERTIFIED-WITHDRAWN,1.0,88213.0,40.7127837,-74.00594129999998
12223,CERTIFIED,0.0,59821.0,33.4255104,-111.9400054
12224,DENIED,1.0,47020.0,37.7749295,-122.4194155
12225,CERTIFIED,1.0,60000.0,32.948333500000004,-96.7298519
12226,CERTIFIED-WITHDRAWN,0.0,57346.0,33.7489954,-84.3879824
12227,CERTIFIED-WITHDRAWN,1.0,45115.0,42.5584218,-71.2689461
12228,CERTIFIED,1.0,68557.0,40.497604,-74.4884868
12229,DENIED,1.0,49088.0,21.3069444,-157.8583333
12230,WITHDRAWN,1.0,56326.0,40.3789957,-74.54654359999998
12231,CERTIFIED-WITHDRAWN,1.0,41808.0,29.7604267,-95.3698028
12232,WITHDRAWN,1.0,51043.0,40.4406248,-79.9958864
12233,DENIED,1.0,45760.0,40.8042674,-74.012084
12234,DENIED,1.0,56304.0,34.0522342,-118.24368490000002
12235,CERTIFIED-WITHDRAWN,1.0,81120.0,29.7604267,-95.3698028
12236,DENIED,1.0,45136.0,44.9597376,-93.3702186
12237,WITHDRAWN,1.0,72010.0,29.6910625,-95.2091006
12238,CERTIFIED,1.0,80746.0,37.3541079,-121.9552356
12239,WITHDRAWN,1.0,72592.0,29.7604267,-95.3698028
12240,CERTIFIED,1.0,73923.0,40.7830603,-73.9712488
12241,DENIED,1.0,40706.0,36.1626638,-86.78160159999999
12242,CERTIFIED-WITHDRAWN,1.0,83366.0,27.950575,-82.4571776
12243,WITHDRAWN,1.0,67475.0,32.366805199999995,-86.2999689
12244,CERTIFIED,1.0,67829.0,39.9525839,-75.1652215
12245,DENIED,1.0,54246.4,37.55854650000001,-122.2710788
12246,CERTIFIED,1.0,47174.0,42.333355,-88.26675340000001
12247,WITHDRAWN,1.0,90750.0,40.8652865,-74.41738769999998
12248,WITHDRAWN,0.0,63149.0,34.0522342,-118.24368490000002
12249,CERTIFIED-WITHDRAWN,1.0,124987.0,37.7749295,-122.4194155
12250,DENIED,0.0,43076.8,40.702677,-73.7889689
12251,DENIED,1.0,86965.0,40.7127837,-74.00594129999998
12252,CERTIFIED,1.0,66019.0,40.7127837,-74.00594129999998
12253,CERTIFIED,1.0,100235.0,37.3382082,-121.88632859999998
12254,CERTIFIED,0.0,52125.0,40.7127837,-74.00594129999998
12255,CERTIFIED,1.0,52770.0,40.5187154,-74.4120953
12256,DENIED,1.0,53290.0,40.7127837,-74.00594129999998
12257,CERTIFIED-WITHDRAWN,1.0,51938.0,38.8799697,-77.1067698
12258,DENIED,1.0,101317.0,29.7604267,-95.3698028
12259,WITHDRAWN,1.0,71115.0,29.7604267,-95.3698028
12260,WITHDRAWN,1.0,75026.0,40.8652865,-74.41738769999998
12261,CERTIFIED,0.0,55162.0,37.54826970000001,-121.9885719
12262,CERTIFIED-WITHDRAWN,1.0,54683.0,44.977753,-93.2650108
12263,DENIED,1.0,29681.6,39.4142688,-77.41054090000002
12264,DENIED,1.0,51064.0,32.948333500000004,-96.7298519
12265,WITHDRAWN,1.0,50731.0,40.3789957,-74.54654359999998
12266,CERTIFIED-WITHDRAWN,0.0,50627.0,36.0103561,-84.2696449
12267,DENIED,1.0,75629.0,44.8011821,-68.77781379999999
12268,CERTIFIED-WITHDRAWN,1.0,60882.0,37.7749295,-122.4194155
12269,CERTIFIED,0.0,76648.0,31.9973456,-102.0779146
12270,DENIED,1.0,75130.0,37.9735346,-122.5310874
12271,CERTIFIED-WITHDRAWN,1.0,80808.0,32.0835407,-81.0998342
12272,CERTIFIED,1.0,110094.0,37.2871651,-121.9499568
12273,WITHDRAWN,1.0,74818.0,40.7127837,-74.00594129999998
12274,CERTIFIED-WITHDRAWN,1.0,84240.0,42.1675254,-87.897014
12275,WITHDRAWN,0.0,84302.4,47.6768927,-122.2059833
12276,WITHDRAWN,1.0,42162.0,40.7127837,-74.00594129999998
12277,WITHDRAWN,0.0,55348.8,40.7127837,-74.00594129999998
12278,DENIED,1.0,63802.0,39.9525839,-75.1652215
12279,WITHDRAWN,1.0,124592.0,40.7127837,-74.00594129999998
12280,CERTIFIED,1.0,96158.0,32.7766642,-96.7969879
12281,CERTIFIED,1.0,49774.0,42.0333607,-88.0834059
12282,CERTIFIED-WITHDRAWN,1.0,37918.0,41.7001908,-86.2379328
12283,CERTIFIED-WITHDRAWN,1.0,152942.0,29.7604267,-95.3698028
12284,DENIED,1.0,47133.0,40.4406248,-79.9958864
12285,WITHDRAWN,1.0,71947.0,37.3382082,-121.88632859999998
12286,CERTIFIED-WITHDRAWN,1.0,115274.0,42.37648520000001,-71.2356113
12287,CERTIFIED,0.0,58531.2,41.07620770000001,-73.85874609999998
12288,CERTIFIED-WITHDRAWN,0.0,51107.0,40.1933767,-85.3863599
12289,WITHDRAWN,1.0,113589.0,32.715738,-117.1610838
12290,WITHDRAWN,1.0,32760.0,30.627977,-96.3344068
12291,CERTIFIED-WITHDRAWN,1.0,58718.0,39.629526,-79.9558968
12292,DENIED,1.0,59488.0,42.4989936,-83.3677168
12293,WITHDRAWN,1.0,61526.0,25.7616798,-80.1917902
12294,CERTIFIED,1.0,71989.0,42.933692,-72.27814090000003
12295,CERTIFIED,1.0,75046.0,37.7749295,-122.4194155
12296,CERTIFIED-WITHDRAWN,1.0,60736.0,40.554887,-74.4642861
12297,DENIED,1.0,49941.0,25.7616798,-80.1917902
12298,CERTIFIED-WITHDRAWN,0.0,69805.0,37.36883,-122.0363496
12299,CERTIFIED,1.0,101629.0,40.7127837,-74.00594129999998
12300,WITHDRAWN,1.0,58240.0,42.3600825,-71.0588801
12301,CERTIFIED,1.0,55266.0,39.1031182,-84.5120196
12302,DENIED,1.0,58800.0,44.977753,-93.2650108
12303,CERTIFIED-WITHDRAWN,1.0,63606.4,37.54826970000001,-121.9885719
12304,CERTIFIED-WITHDRAWN,1.0,58531.0,40.5792701,-74.4115401
12305,DENIED,1.0,59426.0,40.7127837,-74.00594129999998
12306,CERTIFIED-WITHDRAWN,1.0,89960.0,37.3541079,-121.9552356
12307,DENIED,1.0,38293.0,29.6516344,-82.3248262
12308,CERTIFIED,1.0,71827.0,40.8447819,-73.86482679999997
12309,CERTIFIED,0.0,58677.0,33.4483771,-112.0740373
12310,CERTIFIED-WITHDRAWN,1.0,98675.0,37.3860517,-122.0838511
12311,CERTIFIED-WITHDRAWN,1.0,58698.0,27.950575,-82.4571776
12312,DENIED,1.0,45530.0,40.6781784,-73.94415790000002
12313,CERTIFIED-WITHDRAWN,1.0,78374.0,34.187044,-118.3812562
12314,CERTIFIED-WITHDRAWN,1.0,49878.0,40.7127837,-74.00594129999998
12315,CERTIFIED-WITHDRAWN,1.0,63877.0,42.0883603,-87.9806265
12316,CERTIFIED-WITHDRAWN,1.0,90210.0,47.6739881,-122.121512
12317,CERTIFIED-WITHDRAWN,0.0,56202.0,29.7604267,-95.3698028
12318,DENIED,1.0,20000.0,26.3683064,-80.1289321
12319,DENIED,1.0,76939.0,38.95170529999999,-92.3340724
12320,WITHDRAWN,1.0,49774.0,41.56085,-90.48344
12321,CERTIFIED-WITHDRAWN,0.0,57554.0,38.966673,-94.6169012
12322,CERTIFIED,0.0,29515.0,43.16103,-77.61092190000002
12323,DENIED,1.0,61069.0,42.7369792,-84.48386540000001
12324,DENIED,0.0,43680.0,30.3321838,-81.655651
12325,CERTIFIED-WITHDRAWN,1.0,38180.0,39.1836082,-96.5716694
12326,CERTIFIED,1.0,47174.0,41.8781136,-87.62979820000002
12327,WITHDRAWN,1.0,67101.0,30.508255100000003,-97.678896
12328,CERTIFIED,1.0,82243.0,40.7127837,-74.00594129999998
12329,DENIED,1.0,70283.0,42.33142700000001,-83.0457538
12330,WITHDRAWN,1.0,84802.0,37.4418834,-122.1430195
12331,WITHDRAWN,1.0,127837.0,37.3382082,-121.88632859999998
12332,DENIED,1.0,90000.0,42.3736158,-71.10973349999998
12333,CERTIFIED,1.0,132080.0,37.56299170000001,-122.3255254
12334,WITHDRAWN,1.0,91146.0,41.2709274,-73.77763359999999
12335,DENIED,1.0,58600.0,33.7489954,-84.3879824
12336,DENIED,1.0,30596.0,30.627977,-96.3344068
12337,CERTIFIED-WITHDRAWN,0.0,35300.0,42.2808256,-83.7430378
12338,CERTIFIED,1.0,68432.0,37.7749295,-122.4194155
12339,CERTIFIED,1.0,77750.0,32.715738,-117.1610838
12340,DENIED,0.0,217110.4,33.5206608,-86.80249
12341,CERTIFIED,0.0,50856.0,41.8781136,-87.62979820000002
12342,CERTIFIED,1.0,58000.0,42.1014831,-72.589811
12343,DENIED,1.0,96866.0,37.7749295,-122.4194155
12344,CERTIFIED,1.0,62605.0,38.9822282,-94.6707917
12345,CERTIFIED,1.0,117270.0,40.7127837,-74.00594129999998
12346,CERTIFIED-WITHDRAWN,0.0,61006.0,36.3728538,-94.2088172
12347,CERTIFIED-WITHDRAWN,1.0,44283.0,32.832811199999995,-117.2712717
12348,CERTIFIED-WITHDRAWN,1.0,54142.0,27.937801,-82.2859247
12349,DENIED,1.0,50877.0,32.814017699999994,-96.9488945
12350,WITHDRAWN,1.0,83762.0,37.3541079,-121.9552356
12351,WITHDRAWN,1.0,95014.0,40.7127837,-74.00594129999998
12352,CERTIFIED,1.0,65520.0,43.16103,-77.61092190000002
12353,DENIED,0.0,55744.0,39.9611755,-82.9987942
12354,WITHDRAWN,1.0,97900.0,29.7604267,-95.3698028
12355,WITHDRAWN,1.0,67642.0,42.1275267,-87.82895479999998
12356,CERTIFIED-WITHDRAWN,1.0,63045.0,34.025921600000004,-118.7797571
12357,CERTIFIED,1.0,89086.0,39.2673283,-76.7983067
12358,CERTIFIED-WITHDRAWN,1.0,59821.0,38.9071923,-77.03687070000002
12359,CERTIFIED-WITHDRAWN,1.0,79498.0,37.4323341,-121.8995741
12360,CERTIFIED,0.0,61256.0,43.0389025,-87.9064736
12361,CERTIFIED,1.0,70970.0,40.6781784,-73.94415790000002
12362,CERTIFIED,0.0,39353.6,34.0165053,-118.1137535
12363,CERTIFIED,1.0,60091.0,29.7604267,-95.3698028
12364,CERTIFIED-WITHDRAWN,1.0,81557.0,35.79154000000001,-78.78111690000001
12365,CERTIFIED-WITHDRAWN,1.0,85072.0,40.3470543,-74.0643065
12366,DENIED,1.0,100000.0,37.7749295,-122.4194155
12367,CERTIFIED-WITHDRAWN,1.0,56826.0,40.7127837,-74.00594129999998
12368,DENIED,1.0,53908.0,40.8447819,-73.86482679999997
12369,DENIED,1.0,71094.4,34.0522342,-118.24368490000002
12370,CERTIFIED-WITHDRAWN,1.0,50294.0,39.1955042,-76.72282270000002
12371,DENIED,1.0,79394.0,33.3968557,-84.5963432
12372,CERTIFIED-WITHDRAWN,1.0,45590.0,29.7604267,-95.3698028
12373,WITHDRAWN,1.0,76898.0,34.07537620000001,-84.2940899
12374,DENIED,1.0,37024.0,38.8942786,-77.4310992
12375,WITHDRAWN,1.0,72738.0,30.3321838,-81.655651
12376,WITHDRAWN,1.0,73112.0,47.6739881,-122.121512
12377,WITHDRAWN,0.0,44636.8,40.7127837,-74.00594129999998
12378,WITHDRAWN,1.0,77043.0,39.755543,-105.2210997
12379,WITHDRAWN,1.0,82493.0,38.30318370000001,-77.46053990000001
12380,CERTIFIED,0.0,72342.4,37.7749295,-122.4194155
12381,WITHDRAWN,1.0,90293.0,47.6739881,-122.121512
12382,CERTIFIED-WITHDRAWN,1.0,70075.0,33.6411316,-117.9186689
12383,CERTIFIED,1.0,55578.0,32.9857275,-80.1098123
12384,WITHDRAWN,1.0,67350.0,33.9191799,-118.4164652
12385,WITHDRAWN,1.0,87131.0,42.3736158,-71.10973349999998
12386,DENIED,1.0,89580.0,42.2809285,-71.23775479999998
12387,CERTIFIED,1.0,40706.0,39.1836082,-96.5716694
12388,WITHDRAWN,1.0,59509.0,42.3709299,-71.1828321
12389,CERTIFIED-WITHDRAWN,1.0,75171.0,40.744679,-73.94854240000002
12390,DENIED,1.0,76515.0,31.8456816,-102.3676431
12391,CERTIFIED-WITHDRAWN,1.0,39229.0,42.3736158,-71.10973349999998
12392,DENIED,1.0,35260.0,30.6743643,-96.3699632
12393,CERTIFIED,1.0,52395.0,33.0198431,-96.6988856
12394,CERTIFIED-WITHDRAWN,1.0,61589.0,37.3382082,-121.88632859999998
12395,CERTIFIED,1.0,112694.0,42.4792618,-71.1522765
12396,CERTIFIED,1.0,78800.0,34.18083920000001,-118.30896609999998
12397,CERTIFIED,1.0,104208.0,34.7464809,-92.2895948
12398,DENIED,1.0,126657.0,37.5364134,-122.2455364
12399,WITHDRAWN,1.0,145371.2,41.9867507,-87.87216020000002
12400,WITHDRAWN,1.0,49510.0,41.6612104,-72.77954190000001
12401,WITHDRAWN,1.0,67184.0,40.7127837,-74.00594129999998
12402,WITHDRAWN,1.0,40290.0,42.3600825,-71.0588801
12403,DENIED,0.0,91998.4,42.27752810000001,-71.34680909999999
12404,CERTIFIED,1.0,92290.0,37.3541079,-121.9552356
12405,WITHDRAWN,1.0,104208.0,34.7464809,-92.2895948
12406,DENIED,1.0,58510.0,42.5584283,-70.880049
12407,CERTIFIED,1.0,109554.0,37.4852152,-122.2363548
12408,DENIED,1.0,42020.0,35.2270869,-80.8431267
12409,WITHDRAWN,1.0,125237.0,38.6270025,-90.1994042
12410,CERTIFIED-WITHDRAWN,0.0,63315.0,29.7604267,-95.3698028
12411,DENIED,1.0,53685.0,37.7749295,-122.4194155
12412,CERTIFIED,0.0,45011.0,32.814017699999994,-96.9488945
12413,CERTIFIED,0.0,68411.0,47.6162683,-122.0355736
12414,WITHDRAWN,1.0,71281.6,43.5944677,-83.8888647
12415,DENIED,1.0,94869.0,29.7604267,-95.3698028
12416,CERTIFIED,1.0,43576.0,38.984652,-77.09470920000003
12417,WITHDRAWN,1.0,53206.0,30.267153000000004,-97.7430608
12418,CERTIFIED-WITHDRAWN,1.0,61339.0,33.4483771,-112.0740373
12419,CERTIFIED-WITHDRAWN,1.0,137134.0,40.7127837,-74.00594129999998
12420,CERTIFIED,0.0,65728.0,33.4483771,-112.0740373
12421,CERTIFIED,0.0,69971.0,42.0333607,-88.0834059
12422,WITHDRAWN,1.0,88546.0,42.0333607,-88.0834059
12423,CERTIFIED-WITHDRAWN,0.0,45906.0,40.7127837,-74.00594129999998
12424,WITHDRAWN,1.0,83533.0,38.9071923,-77.03687070000002
12425,CERTIFIED,1.0,50690.0,33.5206608,-86.80249
12426,CERTIFIED-WITHDRAWN,1.0,48727.0,33.7489954,-84.3879824
12427,WITHDRAWN,1.0,69576.0,34.07537620000001,-84.2940899
12428,DENIED,0.0,58053.0,40.7127837,-74.00594129999998
12429,CERTIFIED,1.0,49878.0,43.07175520000001,-70.7625532
12430,CERTIFIED,1.0,84864.0,40.7127837,-74.00594129999998
12431,CERTIFIED-WITHDRAWN,1.0,94600.0,33.6839473,-117.7946942
12432,DENIED,1.0,79706.0,40.3572976,-74.66722259999997
12433,WITHDRAWN,1.0,75400.0,41.8500302,-87.9645077
12434,DENIED,0.0,4184960.0,38.8934448,-77.2216481
12435,CERTIFIED,1.0,60000.0,40.7127837,-74.00594129999998
12436,DENIED,1.0,85342.0,40.5753817,-74.3223703
12437,CERTIFIED,1.0,27165.0,39.2903848,-76.6121893
12438,CERTIFIED,1.0,114858.0,47.6768927,-122.2059833
12439,DENIED,0.0,61485.0,38.6631083,-90.5770675
12440,CERTIFIED-WITHDRAWN,1.0,49175.0,29.6516344,-82.3248262
12441,DENIED,1.0,98800.0,42.3056501,-71.52450870000001
12442,CERTIFIED-WITHDRAWN,1.0,57512.0,30.267153000000004,-97.7430608
12443,CERTIFIED,1.0,67142.0,41.8781136,-87.62979820000002
12444,WITHDRAWN,1.0,74922.0,37.654656,-122.4077498
12445,CERTIFIED,1.0,166400.0,41.3164856,-73.0931641
12446,WITHDRAWN,1.0,182270.0,40.7127837,-74.00594129999998
12447,CERTIFIED-WITHDRAWN,1.0,56014.0,37.5407246,-77.4360481
12448,WITHDRAWN,1.0,62504.0,34.18083920000001,-118.30896609999998
12449,CERTIFIED-WITHDRAWN,1.0,51730.0,46.2856907,-119.2844621
12450,DENIED,1.0,110136.0,29.6910625,-95.2091006
12451,DENIED,1.0,39603.0,41.308274,-72.9278835
12452,DENIED,1.0,123219.0,38.9949153,-77.07720520000002
12453,DENIED,1.0,55619.0,37.54826970000001,-121.9885719
12454,DENIED,1.0,68499.0,37.7749295,-122.4194155
12455,CERTIFIED,1.0,45531.0,40.7127837,-74.00594129999998
12456,CERTIFIED-WITHDRAWN,1.0,39333.0,28.7588833,-81.3178446
12457,DENIED,1.0,43500.0,34.1083449,-117.2897652
12458,DENIED,1.0,61443.2,32.2217429,-110.926479
12459,CERTIFIED-WITHDRAWN,1.0,69098.0,34.0007104,-81.0348144
12460,CERTIFIED,1.0,64314.0,40.7281575,-74.0776417
12461,DENIED,1.0,53476.8,40.7127837,-74.00594129999998
12462,CERTIFIED,1.0,45552.0,40.5187154,-74.4120953
12463,DENIED,1.0,55120.0,39.0437567,-77.4874416
12464,CERTIFIED-WITHDRAWN,0.0,62234.0,45.1049656,-93.2085582
12465,CERTIFIED-WITHDRAWN,1.0,56600.0,33.83584920000001,-118.3406288
12466,CERTIFIED-WITHDRAWN,1.0,70200.0,40.04159960000001,-75.3698895
12467,CERTIFIED-WITHDRAWN,1.0,47674.0,37.54826970000001,-121.9885719
12468,CERTIFIED-WITHDRAWN,1.0,56930.0,37.20895720000001,-93.2922989
12469,WITHDRAWN,0.0,59946.0,38.57670170000001,-92.1735164
12470,DENIED,1.0,110676.8,37.654656,-122.4077498
12471,CERTIFIED,1.0,38251.0,39.768403,-86.158068
12472,CERTIFIED,1.0,61693.0,37.3229978,-122.0321823
12473,WITHDRAWN,0.0,59446.0,41.3175549,-81.3453858
12474,DENIED,1.0,10175400.0,40.7127837,-74.00594129999998
12475,CERTIFIED-WITHDRAWN,1.0,98076.0,37.36883,-122.0363496
12476,DENIED,1.0,51813.0,37.6818745,-121.7680088
12477,WITHDRAWN,1.0,72924.8,32.7766642,-96.7969879
12478,CERTIFIED,1.0,48838.0,35.79154000000001,-78.78111690000001
12479,CERTIFIED,1.0,47486.0,42.99563970000001,-71.4547891
12480,DENIED,1.0,58906.0,40.7127837,-74.00594129999998
12481,WITHDRAWN,1.0,74880.0,46.1381676,-122.9381672
12482,CERTIFIED,1.0,68453.0,42.4989936,-83.3677168
12483,CERTIFIED,1.0,64293.0,32.7554883,-97.3307658
12484,CERTIFIED-WITHDRAWN,1.0,25653.0,39.9525839,-75.1652215
12485,DENIED,1.0,48838.0,39.768403,-86.158068
12486,CERTIFIED-WITHDRAWN,1.0,86700.0,41.7360305,-72.795027
12487,WITHDRAWN,0.0,65021.0,37.55854650000001,-122.2710788
12488,WITHDRAWN,0.0,68931.0,41.8781136,-87.62979820000002
12489,WITHDRAWN,1.0,70200.0,39.2014404,-85.9213796
12490,WITHDRAWN,1.0,66477.0,42.4989936,-83.3677168
12491,CERTIFIED,1.0,55806.4,44.0121221,-92.4801989
12492,WITHDRAWN,1.0,85446.0,42.37648520000001,-71.2356113
12493,CERTIFIED-WITHDRAWN,0.0,46197.0,35.8800364,-106.3031138
12494,DENIED,0.0,60133.0,33.0198431,-96.6988856
12495,CERTIFIED-WITHDRAWN,0.0,55453.0,41.49932,-81.6943605
12496,CERTIFIED-WITHDRAWN,0.0,65042.0,32.814017699999994,-96.9488945
12497,DENIED,0.0,29536.0,39.84031470000001,-88.9548001
12498,CERTIFIED-WITHDRAWN,1.0,138445.0,37.7749295,-122.4194155
12499,WITHDRAWN,1.0,65083.0,40.8584328,-74.16375529999998
12500,DENIED,1.0,90480.0,37.56299170000001,-122.3255254
12501,CERTIFIED-WITHDRAWN,0.0,64106.0,30.267153000000004,-97.7430608
12502,DENIED,1.0,40000.0,41.79586389999999,-87.9756175
12503,DENIED,1.0,45386.0,32.948333500000004,-96.7298519
12504,CERTIFIED,0.0,56826.0,42.7261309,-87.78285229999999
12505,CERTIFIED-WITHDRAWN,1.0,33940.0,42.2808256,-83.7430378
12506,DENIED,1.0,91998.0,47.6101497,-122.2015159
12507,CERTIFIED-WITHDRAWN,1.0,90834.0,35.2270869,-80.8431267
12508,WITHDRAWN,0.0,57907.0,26.1224386,-80.13731740000001
12509,WITHDRAWN,1.0,59342.0,38.2526647,-85.7584557
12510,DENIED,0.0,58868.0,38.95170529999999,-92.3340724
12511,CERTIFIED-WITHDRAWN,1.0,82327.0,37.36883,-122.0363496
12512,CERTIFIED,1.0,80059.0,40.8932469,-74.0116536
12513,WITHDRAWN,0.0,41350.0,40.4258686,-86.9080655
12514,WITHDRAWN,0.0,49400.0,39.0992752,-76.8483061
12515,DENIED,1.0,40248.0,28.7030519,-81.3384011
12516,CERTIFIED-WITHDRAWN,1.0,56410.0,42.1428521,-77.05469029999998
12517,DENIED,1.0,100755.2,40.7281575,-74.0776417
12518,CERTIFIED-WITHDRAWN,1.0,73923.0,40.7127837,-74.00594129999998
12519,WITHDRAWN,1.0,72613.0,39.7392358,-104.990251
12520,WITHDRAWN,1.0,70075.0,39.613321,-105.0166498
12521,DENIED,1.0,52894.0,41.80086420000001,-87.9370052
12522,CERTIFIED-WITHDRAWN,1.0,47195.0,30.267153000000004,-97.7430608
12523,WITHDRAWN,0.0,49004.8,38.9071923,-77.03687070000002
12524,DENIED,0.0,37440.0,32.5631924,-97.1416768
12525,CERTIFIED,1.0,81536.0,42.2286954,-71.5225646
12526,CERTIFIED,1.0,67205.0,35.99403289999999,-78.898619
12527,DENIED,1.0,63898.0,39.0992752,-76.8483061
12528,CERTIFIED-WITHDRAWN,0.0,42370.0,38.9012225,-77.2652604
12529,CERTIFIED,1.0,73964.8,40.77954550000001,-74.02375119999998
12530,CERTIFIED-WITHDRAWN,1.0,70221.0,47.6739881,-122.121512
12531,DENIED,1.0,31200.0,25.7616798,-80.1917902
12532,CERTIFIED,1.0,62587.0,32.7554883,-97.3307658
12533,DENIED,1.0,64522.0,35.2270869,-80.8431267
12534,DENIED,0.0,68411.0,47.6739881,-122.121512
12535,WITHDRAWN,1.0,70990.0,35.5848596,-80.81007240000002
12536,WITHDRAWN,1.0,62421.0,32.9545687,-97.0150078
12537,CERTIFIED-WITHDRAWN,1.0,56826.0,40.6781784,-73.94415790000002
12538,DENIED,1.0,85842.0,39.6837226,-75.7496572
12539,DENIED,1.0,60320.0,42.4989936,-83.3677168
12540,WITHDRAWN,1.0,61318.0,34.165357,-118.6089752
12541,DENIED,1.0,48173.0,40.7607793,-111.89104740000002
12542,WITHDRAWN,1.0,70200.0,37.5407246,-77.4360481
12543,CERTIFIED,1.0,80704.0,39.7392358,-104.990251
12544,CERTIFIED,1.0,83075.2,32.9628232,-117.0358646
12545,WITHDRAWN,1.0,51605.0,29.7604267,-95.3698028
12546,CERTIFIED-WITHDRAWN,1.0,70325.0,39.8519447,-74.961517
12547,WITHDRAWN,1.0,54330.0,38.9586307,-77.35700279999998
12548,CERTIFIED,1.0,69118.0,44.9917149,-93.3600034
12549,CERTIFIED,1.0,80746.0,37.3541079,-121.9552356
12550,DENIED,1.0,101088.0,42.2203171,-83.4838244
12551,CERTIFIED,1.0,45200.0,32.4487876,-81.78316740000002
12552,CERTIFIED,1.0,63461.0,39.1031182,-84.5120196
12553,CERTIFIED,0.0,60549.0,38.933867600000006,-77.17726040000002
12554,DENIED,0.0,62504.0,40.5114885,-75.390458
